2022-06-09 00:42:33,389 | itj_planning | INFO | planning.statistics.py started with args: Namespace(debug=False, design_dir='220407_CantiBoxMid', movement_id=None, no_fk=False, problem='CantiBoxMid_process', problem_subdir='results')
2022-06-09 00:43:21,249 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:21,249 | itj_planning | INFO | # 458   A95_M0  F  Free Move to reach CL3 ('c2') to detach it from structure.
2022-06-09 00:43:21,702 | itj_planning | INFO |                    130 TrajPts, 5757.8 mm Flange Distance
2022-06-09 00:43:21,702 | itj_planning | INFO | # 460   A95_M2  L  Linear Advance to dock toolchanger of CL3 ('c2').
2022-06-09 00:43:21,717 | itj_planning | INFO |                    7   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:43:21,717 | itj_planning | INFO | # 464   A95_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c2') from structure.
2022-06-09 00:43:21,733 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:21,733 | itj_planning | INFO | # 465   A95_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c2') from structure.
2022-06-09 00:43:21,796 | itj_planning | INFO |                    13  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:43:21,796 | itj_planning | INFO | # 467   A96_M0  F  Free Move to bring CL3 ('c2') to structure.
2022-06-09 00:43:22,733 | itj_planning | INFO |                    268 TrajPts, 12035.0 mm Flange Distance
2022-06-09 00:43:22,733 | itj_planning | INFO | # 469   A96_M2  L  Linear Approach 1 of 2 to attach CL3 ('c2') to structure.
2022-06-09 00:43:22,780 | itj_planning | INFO |                    12  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:43:22,780 | itj_planning | INFO | # 470   A96_M3  L  Linear Approach 2 of 2 to attach CL3 ('c2') to structure.
2022-06-09 00:43:22,796 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:22,796 | itj_planning | INFO | # 473   A96_M6  L  Linear Retract after attaching CL3 ('c2') on structure
2022-06-09 00:43:22,811 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:22,827 | itj_planning | INFO | # 475   A97_M0  F  Free Move to reach CL3 ('c1') to detach it from structure.
2022-06-09 00:43:23,467 | itj_planning | INFO |                    190 TrajPts, 6187.3 mm Flange Distance
2022-06-09 00:43:23,467 | itj_planning | INFO | # 477   A97_M2  L  Linear Advance to dock toolchanger of CL3 ('c1').
2022-06-09 00:43:23,483 | itj_planning | INFO |                    7   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:43:23,499 | itj_planning | INFO | # 481   A97_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c1') from structure.
2022-06-09 00:43:23,514 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:23,514 | itj_planning | INFO | # 482   A97_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c1') from structure.
2022-06-09 00:43:23,561 | itj_planning | INFO |                    13  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:43:23,561 | itj_planning | INFO | # 485   A98_M1  F  Free Move to reach Storage Approach Frame of CL3 ('c1'), to place tool in storage.
2022-06-09 00:43:24,155 | itj_planning | INFO |                    173 TrajPts, 3241.7 mm Flange Distance
2022-06-09 00:43:24,155 | itj_planning | INFO | # 486   A98_M2  L  Linear Advance 1 to approach Storage Frame of CL3 ('c1'). (Faster)
2022-06-09 00:43:24,233 | itj_planning | INFO |                    22  TrajPts, 200.0 mm Flange Distance
2022-06-09 00:43:24,233 | itj_planning | INFO | # 487   A98_M3  L  Linear Advance 2 to Storage Frame of CL3 ('c1').
2022-06-09 00:43:24,249 | itj_planning | INFO |                    4   TrajPts, 30.0 mm Flange Distance
2022-06-09 00:43:24,249 | itj_planning | INFO | # 490   A98_M6  L  Linear Retract after placing CL3 ('c1') in storage
2022-06-09 00:43:24,264 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:24,264 | itj_planning | INFO | # 491   A99_M0  F  Free Move to reach CL3M ('c4') to detach it from structure.
2022-06-09 00:43:25,092 | itj_planning | INFO |                    244 TrajPts, 6065.7 mm Flange Distance
2022-06-09 00:43:25,108 | itj_planning | INFO | # 493   A99_M2  L  Linear Advance to dock toolchanger of CL3M ('c4').
2022-06-09 00:43:25,124 | itj_planning | INFO |                    8   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:43:25,140 | itj_planning | INFO | # 497   A99_M6  L  Linear Retract 1 of 2 to storage after picking up CL3M ('c4') from structure.
2022-06-09 00:43:25,155 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:25,155 | itj_planning | INFO | # 498   A99_M7  L  Linear Retract 2 of 2 to storage after picking up CL3M ('c4') from structure.
2022-06-09 00:43:25,202 | itj_planning | INFO |                    13  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:43:25,202 | itj_planning | INFO | # 500  A100_M0  F  Free Move to bring CL3M ('c4') to structure.
2022-06-09 00:43:25,780 | itj_planning | INFO |                    169 TrajPts, 7593.8 mm Flange Distance
2022-06-09 00:43:25,780 | itj_planning | INFO | # 502  A100_M2  L  Linear Approach 1 of 2 to attach CL3M ('c4') to structure.
2022-06-09 00:43:25,827 | itj_planning | INFO |                    12  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:43:25,827 | itj_planning | INFO | # 503  A100_M3  L  Linear Approach 2 of 2 to attach CL3M ('c4') to structure.
2022-06-09 00:43:25,842 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:25,858 | itj_planning | INFO | # 506  A100_M6  L  Linear Retract after attaching CL3M ('c4') on structure
2022-06-09 00:43:25,885 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:25,887 | itj_planning | INFO | # 508  A101_M0  F  Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool.
2022-06-09 00:43:26,499 | itj_planning | INFO |                    178 TrajPts, 7887.4 mm Flange Distance
2022-06-09 00:43:26,499 | itj_planning | INFO | # 509  A101_M1  L  Linear Advance to Storage Frame of PG1500 ('g3'), to get tool.
2022-06-09 00:43:26,514 | itj_planning | INFO |                    5   TrajPts, 35.0 mm Flange Distance
2022-06-09 00:43:26,514 | itj_planning | INFO | # 511  A101_M3  L  Linear Retract after getting PG1500 ('g3') from storage.
2022-06-09 00:43:26,608 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:26,624 | itj_planning | INFO | # 512  A102_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b10')
2022-06-09 00:43:27,092 | itj_planning | INFO |                    136 TrajPts, 6178.6 mm Flange Distance
2022-06-09 00:43:27,092 | itj_planning | INFO | # 514  A102_M2  L  Linear Advance to Storage Frame of Beam ('b10')
2022-06-09 00:43:27,139 | itj_planning | INFO |                    12  TrajPts, 105.0 mm Flange Distance
2022-06-09 00:43:27,139 | itj_planning | INFO | # 517  A102_M5  L  Linear Retract after picking up Beam ('b10')
2022-06-09 00:43:27,217 | itj_planning | INFO |                    19  TrajPts, 170.0 mm Flange Distance
2022-06-09 00:43:27,217 | itj_planning | INFO | # 518  A103_M0  F  Free Move to bring Beam ('b10') to approach clamps on structure.
2022-06-09 00:43:27,780 | itj_planning | INFO |                    166 TrajPts, 6303.0 mm Flange Distance
2022-06-09 00:43:27,780 | itj_planning | INFO | # 519  A103_M1  L  Linear Advance to bring Beam ('b10') into clamp jaws
2022-06-09 00:43:27,827 | itj_planning | INFO |                    13  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:43:27,827 | itj_planning | INFO | # 521  A103_M3  L  Robot and Clamps (['c4', 'c2']) syncronously move to clamp Beam ('b10')
2022-06-09 00:43:27,921 | itj_planning | INFO |                    25  TrajPts, 111.0 mm Flange Distance
2022-06-09 00:43:27,921 | itj_planning | INFO | # 524  A104_M2  L  Linear retract of Gripper from Beam ('b10')
2022-06-09 00:43:27,968 | itj_planning | INFO |                    13  TrajPts, 105.0 mm Flange Distance
2022-06-09 00:43:27,968 | itj_planning | INFO | # 527  A106_M1  F  Free Move to reach Storage Approach Frame of PG1500 ('g3'), to place tool in storage.
2022-06-09 00:43:28,233 | itj_planning | INFO |                    73  TrajPts, 4241.1 mm Flange Distance
2022-06-09 00:43:28,233 | itj_planning | INFO | # 528  A106_M2  L  Linear Advance to Storage Frame of PG1500 ('g3'), to place tool in storage.
2022-06-09 00:43:28,327 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:28,327 | itj_planning | INFO | # 530  A106_M4  L  Linear Retract from storage after placing PG1500 ('g3') in storage
2022-06-09 00:43:28,358 | itj_planning | INFO |                    5   TrajPts, 35.0 mm Flange Distance
2022-06-09 00:43:28,358 | itj_planning | INFO | # 531  A107_M0  F  Free Move for Toolchanger to approach CL3M ('c3'), to get clamp from storage.
2022-06-09 00:43:28,592 | itj_planning | INFO |                    67  TrajPts, 3365.7 mm Flange Distance
2022-06-09 00:43:28,592 | itj_planning | INFO | # 532  A107_M1  L  Toolchanger Advance to dock with CL3M ('c3').
2022-06-09 00:43:28,608 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:28,608 | itj_planning | INFO | # 536  A107_M5  L  Linear Retract 1 from Storage Frame of CL3M ('c3').
2022-06-09 00:43:28,624 | itj_planning | INFO |                    4   TrajPts, 30.0 mm Flange Distance
2022-06-09 00:43:28,624 | itj_planning | INFO | # 537  A107_M6  L  Linear Retract 2 from Storage Frame of CL3M ('c3'). (Faster)
2022-06-09 00:43:28,717 | itj_planning | INFO |                    23  TrajPts, 200.0 mm Flange Distance
2022-06-09 00:43:28,717 | itj_planning | INFO | # 538  A108_M0  F  Free Move to bring CL3M ('c3') to structure.
2022-06-09 00:43:29,280 | itj_planning | INFO |                    167 TrajPts, 6194.0 mm Flange Distance
2022-06-09 00:43:29,280 | itj_planning | INFO | # 540  A108_M2  L  Linear Approach 1 of 2 to attach CL3M ('c3') to structure.
2022-06-09 00:43:29,327 | itj_planning | INFO |                    12  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:43:29,327 | itj_planning | INFO | # 541  A108_M3  L  Linear Approach 2 of 2 to attach CL3M ('c3') to structure.
2022-06-09 00:43:29,342 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:29,342 | itj_planning | INFO | # 544  A108_M6  L  Linear Retract after attaching CL3M ('c3') on structure
2022-06-09 00:43:29,374 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:29,374 | itj_planning | INFO | # 546  A109_M0  F  Free Move for Toolchanger to approach CL3 ('c1'), to get clamp from storage.
2022-06-09 00:43:30,139 | itj_planning | INFO |                    227 TrajPts, 9611.9 mm Flange Distance
2022-06-09 00:43:30,139 | itj_planning | INFO | # 547  A109_M1  L  Toolchanger Advance to dock with CL3 ('c1').
2022-06-09 00:43:30,171 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:30,171 | itj_planning | INFO | # 551  A109_M5  L  Linear Retract 1 from Storage Frame of CL3 ('c1').
2022-06-09 00:43:30,186 | itj_planning | INFO |                    4   TrajPts, 30.0 mm Flange Distance
2022-06-09 00:43:30,186 | itj_planning | INFO | # 552  A109_M6  L  Linear Retract 2 from Storage Frame of CL3 ('c1'). (Faster)
2022-06-09 00:43:30,264 | itj_planning | INFO |                    22  TrajPts, 200.0 mm Flange Distance
2022-06-09 00:43:30,264 | itj_planning | INFO | # 553  A110_M0  F  Free Move to bring CL3 ('c1') to structure.
2022-06-09 00:43:30,952 | itj_planning | INFO |                    201 TrajPts, 6528.1 mm Flange Distance
2022-06-09 00:43:30,952 | itj_planning | INFO | # 555  A110_M2  L  Linear Approach 1 of 2 to attach CL3 ('c1') to structure.
2022-06-09 00:43:30,999 | itj_planning | INFO |                    12  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:43:30,999 | itj_planning | INFO | # 556  A110_M3  L  Linear Approach 2 of 2 to attach CL3 ('c1') to structure.
2022-06-09 00:43:31,015 | itj_planning | INFO |                    5   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:31,030 | itj_planning | INFO | # 559  A110_M6  L  Linear Retract after attaching CL3 ('c1') on structure
2022-06-09 00:43:31,046 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:31,046 | itj_planning | INFO | # 561  A111_M0  F  Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool.
2022-06-09 00:43:31,546 | itj_planning | INFO |                    147 TrajPts, 7533.6 mm Flange Distance
2022-06-09 00:43:31,546 | itj_planning | INFO | # 562  A111_M1  L  Linear Advance to Storage Frame of PG1500 ('g3'), to get tool.
2022-06-09 00:43:31,577 | itj_planning | INFO |                    5   TrajPts, 35.0 mm Flange Distance
2022-06-09 00:43:31,577 | itj_planning | INFO | # 564  A111_M3  L  Linear Retract after getting PG1500 ('g3') from storage.
2022-06-09 00:43:31,671 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:31,671 | itj_planning | INFO | # 565  A112_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b11')
2022-06-09 00:43:32,171 | itj_planning | INFO |                    147 TrajPts, 6748.3 mm Flange Distance
2022-06-09 00:43:32,171 | itj_planning | INFO | # 567  A112_M2  L  Linear Advance to Storage Frame of Beam ('b11')
2022-06-09 00:43:32,217 | itj_planning | INFO |                    12  TrajPts, 105.0 mm Flange Distance
2022-06-09 00:43:32,217 | itj_planning | INFO | # 570  A112_M5  L  Linear Retract after picking up Beam ('b11')
2022-06-09 00:43:32,296 | itj_planning | INFO |                    19  TrajPts, 170.0 mm Flange Distance
2022-06-09 00:43:32,296 | itj_planning | INFO | # 571  A113_M0  F  Free Move to bring Beam ('b11') to approach clamps on structure.
2022-06-09 00:43:33,452 | itj_planning | INFO |                    328 TrajPts, 10552.0 mm Flange Distance
2022-06-09 00:43:33,467 | itj_planning | INFO | # 572  A113_M1  L  Linear Advance to bring Beam ('b11') into clamp jaws
2022-06-09 00:43:33,499 | itj_planning | INFO |                    12  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:43:33,499 | itj_planning | INFO | # 574  A113_M3  L  Robot and Clamps (['c3', 'c1']) syncronously move to clamp Beam ('b11')
2022-06-09 00:43:33,592 | itj_planning | INFO |                    25  TrajPts, 111.0 mm Flange Distance
2022-06-09 00:43:33,592 | itj_planning | INFO | # 577  A114_M2  L  Linear retract of Gripper from Beam ('b11')
2022-06-09 00:43:33,639 | itj_planning | INFO |                    13  TrajPts, 105.0 mm Flange Distance
2022-06-09 00:43:33,639 | itj_planning | INFO | # 580  A116_M1  F  Free Move to reach Storage Approach Frame of PG1500 ('g3'), to place tool in storage.
2022-06-09 00:43:34,639 | itj_planning | INFO |                    285 TrajPts, 13725.6 mm Flange Distance
2022-06-09 00:43:34,639 | itj_planning | INFO | # 581  A116_M2  L  Linear Advance to Storage Frame of PG1500 ('g3'), to place tool in storage.
2022-06-09 00:43:34,733 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:34,733 | itj_planning | INFO | # 583  A116_M4  L  Linear Retract from storage after placing PG1500 ('g3') in storage
2022-06-09 00:43:34,764 | itj_planning | INFO |                    5   TrajPts, 35.0 mm Flange Distance
2022-06-09 00:43:34,764 | itj_planning | INFO | # 584  A117_M0  F  Free Move to reach CL3 ('c2') to detach it from structure.
2022-06-09 00:43:35,155 | itj_planning | INFO |                    116 TrajPts, 4323.9 mm Flange Distance
2022-06-09 00:43:35,155 | itj_planning | INFO | # 586  A117_M2  L  Linear Advance to dock toolchanger of CL3 ('c2').
2022-06-09 00:43:35,186 | itj_planning | INFO |                    7   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:43:35,186 | itj_planning | INFO | # 590  A117_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c2') from structure.
2022-06-09 00:43:35,202 | itj_planning | INFO |                    3   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:35,202 | itj_planning | INFO | # 591  A117_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c2') from structure.
2022-06-09 00:43:35,249 | itj_planning | INFO |                    12  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:43:35,249 | itj_planning | INFO | # 593  A118_M0  F  Free Move to bring CL3 ('c2') to structure.
2022-06-09 00:43:35,468 | itj_planning | INFO |                    63  TrajPts, 4585.3 mm Flange Distance
2022-06-09 00:43:35,468 | itj_planning | INFO | # 595  A118_M2  L  Linear Approach 1 of 2 to attach CL3 ('c2') to structure.
2022-06-09 00:43:35,514 | itj_planning | INFO |                    13  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:43:35,514 | itj_planning | INFO | # 596  A118_M3  L  Linear Approach 2 of 2 to attach CL3 ('c2') to structure.
2022-06-09 00:43:35,546 | itj_planning | INFO |                    5   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:35,546 | itj_planning | INFO | # 599  A118_M6  L  Linear Retract after attaching CL3 ('c2') on structure
2022-06-09 00:43:35,577 | itj_planning | INFO |                    8   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:35,577 | itj_planning | INFO | # 601  A119_M0  F  Free Move to reach CL3M ('c3') to detach it from structure.
2022-06-09 00:43:37,296 | itj_planning | INFO |                    505 TrajPts, 5589.3 mm Flange Distance
2022-06-09 00:43:37,296 | itj_planning | INFO | # 603  A119_M2  L  Linear Advance to dock toolchanger of CL3M ('c3').
2022-06-09 00:43:37,327 | itj_planning | INFO |                    8   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:43:37,327 | itj_planning | INFO | # 607  A119_M6  L  Linear Retract 1 of 2 to storage after picking up CL3M ('c3') from structure.
2022-06-09 00:43:37,343 | itj_planning | INFO |                    5   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:37,343 | itj_planning | INFO | # 608  A119_M7  L  Linear Retract 2 of 2 to storage after picking up CL3M ('c3') from structure.
2022-06-09 00:43:37,389 | itj_planning | INFO |                    12  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:43:37,389 | itj_planning | INFO | # 610  A120_M0  F  Free Move to bring CL3M ('c3') to structure.
2022-06-09 00:43:38,046 | itj_planning | INFO |                    191 TrajPts, 6089.6 mm Flange Distance
2022-06-09 00:43:38,046 | itj_planning | INFO | # 612  A120_M2  L  Linear Approach 1 of 2 to attach CL3M ('c3') to structure.
2022-06-09 00:43:38,093 | itj_planning | INFO |                    13  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:43:38,093 | itj_planning | INFO | # 613  A120_M3  L  Linear Approach 2 of 2 to attach CL3M ('c3') to structure.
2022-06-09 00:43:38,108 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:38,108 | itj_planning | INFO | # 616  A120_M6  L  Linear Retract after attaching CL3M ('c3') on structure
2022-06-09 00:43:38,140 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:38,140 | itj_planning | INFO | # 618  A121_M0  F  Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool.
2022-06-09 00:43:38,733 | itj_planning | INFO |                    172 TrajPts, 8730.8 mm Flange Distance
2022-06-09 00:43:38,733 | itj_planning | INFO | # 619  A121_M1  L  Linear Advance to Storage Frame of PG1500 ('g3'), to get tool.
2022-06-09 00:43:38,749 | itj_planning | INFO |                    5   TrajPts, 35.0 mm Flange Distance
2022-06-09 00:43:38,749 | itj_planning | INFO | # 621  A121_M3  L  Linear Retract after getting PG1500 ('g3') from storage.
2022-06-09 00:43:38,843 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:38,858 | itj_planning | INFO | # 622  A122_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b12')
2022-06-09 00:43:39,296 | itj_planning | INFO |                    133 TrajPts, 6514.6 mm Flange Distance
2022-06-09 00:43:39,311 | itj_planning | INFO | # 624  A122_M2  L  Linear Advance to Storage Frame of Beam ('b12')
2022-06-09 00:43:39,343 | itj_planning | INFO |                    12  TrajPts, 105.0 mm Flange Distance
2022-06-09 00:43:39,343 | itj_planning | INFO | # 627  A122_M5  L  Linear Retract after picking up Beam ('b12')
2022-06-09 00:43:39,421 | itj_planning | INFO |                    19  TrajPts, 170.0 mm Flange Distance
2022-06-09 00:43:39,421 | itj_planning | INFO | # 628  A123_M0  F  Free Move to bring Beam ('b12') to approach clamps on structure.
2022-06-09 00:43:39,421 | itj_planning | INFO |                    NO TRAJECTORY PLANNED
2022-06-09 00:43:39,421 | itj_planning | INFO | # 629  A123_M1  L  Linear Advance to bring Beam ('b12') into clamp jaws
2022-06-09 00:43:39,468 | itj_planning | INFO |                    12  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:43:39,468 | itj_planning | INFO | # 631  A123_M3  L  Robot and Clamps (['c3', 'c2']) syncronously move to clamp Beam ('b12')
2022-06-09 00:43:39,561 | itj_planning | INFO |                    25  TrajPts, 111.0 mm Flange Distance
2022-06-09 00:43:39,561 | itj_planning | INFO | # 634  A124_M2  L  Linear retract of Gripper from Beam ('b12')
2022-06-09 00:43:39,608 | itj_planning | INFO |                    12  TrajPts, 104.9 mm Flange Distance
2022-06-09 00:43:39,608 | itj_planning | INFO | # 636  A125_M1  F  Free Move to reach Storage Approach Frame of PG1500 ('g3'), to place tool in storage.
2022-06-09 00:43:39,608 | itj_planning | INFO |                    NO TRAJECTORY PLANNED
2022-06-09 00:43:39,608 | itj_planning | INFO | # 637  A125_M2  L  Linear Advance to Storage Frame of PG1500 ('g3'), to place tool in storage.
2022-06-09 00:43:39,717 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:39,717 | itj_planning | INFO | # 639  A125_M4  L  Linear Retract from storage after placing PG1500 ('g3') in storage
2022-06-09 00:43:39,733 | itj_planning | INFO |                    5   TrajPts, 35.0 mm Flange Distance
2022-06-09 00:43:39,733 | itj_planning | INFO | # 640  A126_M0  F  Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage.
2022-06-09 00:43:39,983 | itj_planning | INFO |                    73  TrajPts, 2378.6 mm Flange Distance
2022-06-09 00:43:39,983 | itj_planning | INFO | # 641  A126_M1  L  Toolchanger Advance to dock with SL1_G200 ('s4').
2022-06-09 00:43:40,014 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:40,014 | itj_planning | INFO | # 643  A126_M3  L  Linear Retract 1 from Storage Frame of SL1_G200 ('s4').
2022-06-09 00:43:40,030 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:43:40,030 | itj_planning | INFO | # 644  A126_M4  L  Linear Retract 2 from Storage Frame of SL1_G200 ('s4'). (Faster)
2022-06-09 00:43:40,139 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:43:40,139 | itj_planning | INFO | # 645  A127_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b13')
2022-06-09 00:43:40,514 | itj_planning | INFO |                    107 TrajPts, 7159.4 mm Flange Distance
2022-06-09 00:43:40,514 | itj_planning | INFO | # 647  A127_M2  L  Linear Advance to Storage Frame of Beam ('b13')
2022-06-09 00:43:40,608 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:40,608 | itj_planning | INFO | # 651  A130_M0  L  Linear Move to lift up Beam ('b13')
2022-06-09 00:43:40,671 | itj_planning | INFO |                    19  TrajPts, 170.0 mm Flange Distance
2022-06-09 00:43:40,686 | itj_planning | INFO | # 652  A130_M1  L  Linear Move to intermediate position before reorienting Beam ('b13')
2022-06-09 00:43:40,906 | itj_planning | INFO |                    64  TrajPts, 620.7 mm Flange Distance
2022-06-09 00:43:40,906 | itj_planning | INFO | # 653  A130_M2  L  Final Move to reorient Beam ('b13')
2022-06-09 00:43:40,999 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:40,999 | itj_planning | INFO | # 656  A133_M0  F  Free Move to bring Beam ('b13') to assemble_approach position on structure.
2022-06-09 00:43:41,889 | itj_planning | INFO |                    260 TrajPts, 10592.4 mm Flange Distance
2022-06-09 00:43:41,889 | itj_planning | INFO | # 657  A133_M1  L  Linear Advance to bring Screwdriver tips to touch the predrilled hole.
2022-06-09 00:43:41,906 | itj_planning | INFO |                    5   TrajPts, 21.0 mm Flange Distance
2022-06-09 00:43:41,906 | itj_planning | INFO | # 658  A133_M2  L  Robot and Screwdrivers (['s4', 's2', 's1']) syncronously move to screw Beam ('b13')
2022-06-09 00:43:42,093 | itj_planning | INFO |                    53  TrajPts, 251.0 mm Flange Distance
2022-06-09 00:43:42,093 | itj_planning | INFO | # 662  A134_M2  L  Robot and Screwdriver (s4) syncronously move to retract from Joint ('b11-b13')
2022-06-09 00:43:42,280 | itj_planning | INFO |                    53  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:42,280 | itj_planning | INFO | # 663  A134_M3  L  Linear retract after picking up Screwdriver ('s4')
2022-06-09 00:43:42,311 | itj_planning | INFO |                    5   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:42,311 | itj_planning | INFO | # 666  A135_M1  F  Free Move to reach Storage Approach Frame of SL1_G200 ('s4'), to place tool in storage.
2022-06-09 00:43:43,421 | itj_planning | INFO |                    325 TrajPts, 12428.2 mm Flange Distance
2022-06-09 00:43:43,421 | itj_planning | INFO | # 667  A135_M2  L  Linear Advance 1 to approach Storage Frame of SL1_G200 ('s4'). (Faster)
2022-06-09 00:43:43,530 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:43:43,530 | itj_planning | INFO | # 668  A135_M3  L  Linear Advance 2 to Storage Frame of SL1_G200 ('s4').
2022-06-09 00:43:43,546 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:43:43,546 | itj_planning | INFO | # 670  A135_M5  L  Linear Retract after placing SL1_G200 ('s4') in storage
2022-06-09 00:43:43,577 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:43,577 | itj_planning | INFO | # 671  A136_M0  F  Free Move to reach SL1 ('s1') on Beam ('b13') 
2022-06-09 00:43:44,405 | itj_planning | INFO |                    246 TrajPts, 17090.0 mm Flange Distance
2022-06-09 00:43:44,421 | itj_planning | INFO | # 673  A136_M2  L  Linear Advance to dock toolchanger of SL1 ('s1').
2022-06-09 00:43:44,437 | itj_planning | INFO |                    8   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:43:44,437 | itj_planning | INFO | # 677  A137_M2  L  Robot and Screwdriver (s1) syncronously move to retract from Joint ('b7-b13')
2022-06-09 00:43:44,624 | itj_planning | INFO |                    53  TrajPts, 251.0 mm Flange Distance
2022-06-09 00:43:44,640 | itj_planning | INFO | # 678  A137_M3  L  Linear retract after picking up Screwdriver ('s1')
2022-06-09 00:43:44,640 | itj_planning | INFO |                    3   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:44,640 | itj_planning | INFO | # 681  A138_M1  F  Free Move to reach Storage Approach Frame of SL1 ('s1'), to place tool in storage.
2022-06-09 00:43:46,233 | itj_planning | INFO |                    471 TrajPts, 13006.3 mm Flange Distance
2022-06-09 00:43:46,233 | itj_planning | INFO | # 682  A138_M2  L  Linear Advance 1 to approach Storage Frame of SL1 ('s1'). (Faster)
